s_id,link_id,start_lon,start_lat,end_lon,end_lat
3250185334_0000,3250185334,127.770193,34.514384,127.769873,34.51402
3250185334_0001,3250185334,127.769873,34.51402,127.769781,34.513586
3250185334_0002,3250185334,127.769781,34.513586,127.769945,34.513159
3250185334_0003,3250185334,127.769945,34.513159,127.770296,34.512822
3250185334_0004,3250185334,127.770296,34.512822,127.770814,34.512702
3250185334_0005,3250185334,127.770814,34.512702,127.77132,34.512834
3250185334_0006,3250185334,127.77132,34.512834,127.771534,34.51324
3250185334_0007,3250185334,127.771534,34.51324,127.771604,34.513687
3250185334_0008,3250185334,127.771604,34.513687,127.771691,34.514131
3250185334_0009,3250185334,127.771691,34.514131,127.771788,34.51436
3250185312_0000,3250185312,127.729625,34.548353,127.729172,34.548103
3250185312_0001,3250185312,127.729172,34.548103,127.728719,34.547852
3250185312_0002,3250185312,127.728719,34.547852,127.728249,34.547624
3250185312_0003,3250185312,127.728249,34.547624,127.727777,34.547399
3250185312_0004,3250185312,127.727777,34.547399,127.727293,34.547193
3250185312_0005,3250185312,127.727293,34.547193,127.726806,34.546991
3250185312_0006,3250185312,127.726806,34.546991,127.726319,34.54679
3250185312_0007,3250185312,127.726319,34.54679,127.725831,34.546589
3250185312_0008,3250185312,127.725831,34.546589,127.72573,34.546535
3280520201_0000,3280520201,127.585934,34.956282,127.585976,34.956177
3250013610_0000,3250013610,127.555736,34.821798,127.555751,34.821348
3250013610_0001,3250013610,127.555751,34.821348,127.555772,34.820898
3250013610_0002,3250013610,127.555772,34.820898,127.555782,34.820541
3260235002_0000,3260235002,127.557133,34.927026,127.557513,34.927346
3260235002_0001,3260235002,127.557513,34.927346,127.55794,34.927628
3260235002_0002,3260235002,127.55794,34.927628,127.558341,34.927934
3260235002_0003,3260235002,127.558341,34.927934,127.558734,34.928248
3260235002_0004,3260235002,127.558734,34.928248,127.559126,34.928562
3260235002_0005,3260235002,127.559126,34.928562,127.559518,34.928877
3260235002_0006,3260235002,127.559518,34.928877,127.55985,34.929121
3250002809_0000,3250002809,127.594985,34.709511,127.594583,34.709206
3250002809_0001,3250002809,127.594583,34.709206,127.594186,34.708897
3250002809_0002,3250002809,127.594186,34.708897,127.593713,34.708674
3250002809_0003,3250002809,127.593713,34.708674,127.593218,34.708487
3250002809_0004,3250002809,127.593218,34.708487,127.592674,34.708459
3250002809_0005,3250002809,127.592674,34.708459,127.592643,34.708459
3250185331_0000,3250185331,127.77816,34.519095,127.777993,34.51952
3250185331_0001,3250185331,127.777993,34.51952,127.777597,34.519817
3250185331_0002,3250185331,127.777597,34.519817,127.777085,34.519968
3250185331_0003,3250185331,127.777085,34.519968,127.776574,34.520117
3250185331_0004,3250185331,127.776574,34.520117,127.776309,34.520503
3250185331_0005,3250185331,127.776309,34.520503,127.776166,34.520938
3250185331_0006,3250185331,127.776166,34.520938,127.776019,34.521371
3250185331_0007,3250185331,127.776019,34.521371,127.775842,34.521796
3250185331_0008,3250185331,127.775842,34.521796,127.7756,34.522112
3250005836_0000,3250005836,127.575657,34.717139,127.576184,34.717031
3250005836_0001,3250005836,127.576184,34.717031,127.576505,34.716935
3250185232_0000,3250185232,127.775538,34.516129,127.775016,34.516011
3250185232_0001,3250185232,127.775016,34.516011,127.774474,34.516048
3250185232_0002,3250185232,127.774474,34.516048,127.773932,34.516055
3250185232_0003,3250185232,127.773932,34.516055,127.773448,34.515859
3250185232_0004,3250185232,127.773448,34.515859,127.773015,34.515587
3250185232_0005,3250185232,127.773015,34.515587,127.772561,34.515338
3250185232_0006,3250185232,127.772561,34.515338,127.772134,34.515061
3250185232_0007,3250185232,127.772134,34.515061,127.771842,34.514681
3250185232_0008,3250185232,127.771842,34.514681,127.771673,34.514397
3250005729_0000,3250005729,127.621358,34.73613,127.621831,34.735904
3250005729_0001,3250005729,127.621831,34.735904,127.622082,34.735798
3250005707_0000,3250005707,127.569575,34.717056,127.569119,34.717287
3250005707_0001,3250005707,127.569119,34.717287,127.568991,34.717709
3250005707_0002,3250005707,127.568991,34.717709,127.569267,34.718092
3250005707_0003,3250005707,127.569267,34.718092,127.569506,34.718494
3250005707_0004,3250005707,127.569506,34.718494,127.569389,34.71892
3250005707_0005,3250005707,127.569389,34.71892,127.569295,34.719042
3260237400_0000,3260237400,127.560149,34.929346,127.560578,34.929626
3260237400_0001,3260237400,127.560578,34.929626,127.560651,34.929662
3250016104_0000,3250016104,127.555824,34.824632,127.555352,34.824853
3250016104_0001,3250016104,127.555352,34.824853,127.554825,34.824971
3250016104_0002,3250016104,127.554825,34.824971,127.55433,34.825144
3250016104_0003,3250016104,127.55433,34.825144,127.554079,34.825357
3250002706_0000,3250002706,127.580569,34.689508,127.580473,34.689952
3250002706_0001,3250002706,127.580473,34.689952,127.580564,34.690386
3250002706_0002,3250002706,127.580564,34.690386,127.580826,34.690781
3250002706_0003,3250002706,127.580826,34.690781,127.581013,34.691202
3250002706_0004,3250002706,127.581013,34.691202,127.581108,34.691645
3250002706_0005,3250002706,127.581108,34.691645,127.581182,34.69209
3250002706_0006,3250002706,127.581182,34.69209,127.581293,34.692532
3250002706_0007,3250002706,127.581293,34.692532,127.581403,34.692973
3250002706_0008,3250002706,127.581403,34.692973,127.581447,34.69316
3250008306_0000,3250008306,127.614731,34.761596,127.614187,34.761638
3250008306_0001,3250008306,127.614187,34.761638,127.613647,34.761705
3250008306_0002,3250008306,127.613647,34.761705,127.613108,34.761774
3250008306_0003,3250008306,127.613108,34.761774,127.612868,34.761804
3280194408_0000,3280194408,127.682384,35.039153,127.681844,35.039216
3280194408_0001,3280194408,127.681844,35.039216,127.681342,35.039117
3280194408_0002,3280194408,127.681342,35.039117,127.681138,35.038705
3280194408_0003,3280194408,127.681138,35.038705,127.680799,35.03845
3280194408_0004,3280194408,127.680799,35.03845,127.680272,35.038333
3280194408_0005,3280194408,127.680272,35.038333,127.679828,35.038071
3280194408_0006,3280194408,127.679828,35.038071,127.679373,35.037821
3280194408_0007,3280194408,127.679373,35.037821,127.678866,35.037654
3280194408_0008,3280194408,127.678866,35.037654,127.678808,35.037648
3250185234_0000,3250185234,127.770295,34.514318,127.770519,34.514722
3250185234_0001,3250185234,127.770519,34.514722,127.770374,34.515132
3250185234_0002,3250185234,127.770374,34.515132,127.769911,34.514987
3250185234_0003,3250185234,127.769911,34.514987,127.769675,34.514584
3250185234_0004,3250185234,127.769675,34.514584,127.76933,34.514245
3250185234_0005,3250185234,127.76933,34.514245,127.768877,34.513995
3250185234_0006,3250185234,127.768877,34.513995,127.768426,34.513743
3250185234_0007,3250185234,127.768426,34.513743,127.767962,34.513509
3250185234_0008,3250185234,127.767962,34.513509,127.767607,34.513391
3250009901_0000,3250009901,127.584194,34.773605,127.58411,34.773714
3260016805_0000,3260016805,127.573815,34.930809,127.574103,34.931191
3260016805_0001,3260016805,127.574103,34.931191,127.574349,34.931594
3260016805_0002,3260016805,127.574349,34.931594,127.574594,34.931997
3260016805_0003,3260016805,127.574594,34.931997,127.574846,34.932397
3260016805_0004,3260016805,127.574846,34.932397,127.575098,34.932797
3260016805_0005,3260016805,127.575098,34.932797,127.575316,34.933209
3260016805_0006,3260016805,127.575316,34.933209,127.575387,34.933385
3280194508_0000,3280194508,127.682372,35.039045,127.682896,35.039085
3280194508_0001,3280194508,127.682896,35.039085,127.683169,35.039468
3280194508_0002,3280194508,127.683169,35.039468,127.683152,35.039913
3280194508_0003,3280194508,127.683152,35.039913,127.683147,35.040361
3280194508_0004,3280194508,127.683147,35.040361,127.683265,35.0408
3280194508_0005,3280194508,127.683265,35.0408,127.683339,35.041239
3280194508_0006,3280194508,127.683339,35.041239,127.683314,35.041686
3280194508_0007,3280194508,127.683314,35.041686,127.683581,35.042075
3280194508_0008,3280194508,127.683581,35.042075,127.683693,35.042207
3260234500_0000,3260234500,127.545709,34.920398,127.545173,34.920359
3260234500_0001,3260234500,127.545173,34.920359,127.544658,34.920208
3260234500_0002,3260234500,127.544658,34.920208,127.544142,34.920058
3260234500_0003,3260234500,127.544142,34.920058,127.543627,34.919905
3260234500_0004,3260234500,127.543627,34.919905,127.543113,34.919751
3260234500_0005,3260234500,127.543113,34.919751,127.54311,34.91975
3280202301_0000,3280202301,127.726264,35.068726,127.72583,35.068453
3280202301_0001,3280202301,127.72583,35.068453,127.725532,35.068082
3280202301_0002,3280202301,127.725532,35.068082,127.72515,35.067761
3280202301_0003,3280202301,127.72515,35.067761,127.724845,35.067391
3280202301_0004,3280202301,127.724845,35.067391,127.724596,35.067015
3280202301_0005,3280202301,127.724596,35.067015,127.724138,35.066769
3280202301_0006,3280202301,127.724138,35.066769,127.723963,35.06664
3250185223_0000,3250185223,127.715804,34.539276,127.716091,34.53966
3250185223_0001,3250185223,127.716091,34.53966,127.716399,34.540031
3250185223_0002,3250185223,127.716399,34.540031,127.716751,34.540374
3250185223_0003,3250185223,127.716751,34.540374,127.717124,34.540702
3250185223_0004,3250185223,127.717124,34.540702,127.717497,34.541031
3250185223_0005,3250185223,127.717497,34.541031,127.71787,34.541359
3250185223_0006,3250185223,127.71787,34.541359,127.718255,34.541677
3250185223_0007,3250185223,127.718255,34.541677,127.718669,34.54197
3250185223_0008,3250185223,127.718669,34.54197,127.718754,34.54204
3250016114_0000,3250016114,127.544173,34.837858,127.543887,34.838241
3250016114_0001,3250016114,127.543887,34.838241,127.543627,34.838637
3250016114_0002,3250016114,127.543627,34.838637,127.543426,34.838895
3250013622_0000,3250013622,127.556126,34.818268,127.55621,34.817823
3250013622_0001,3250013622,127.55621,34.817823,127.556305,34.817379
3250013622_0002,3250013622,127.556305,34.817379,127.556345,34.81693
3250013622_0003,3250013622,127.556345,34.81693,127.556383,34.816481
3250013622_0004,3250013622,127.556383,34.816481,127.556465,34.816035
3250013622_0005,3250013622,127.556465,34.816035,127.556512,34.815794
3280194407_0000,3280194407,127.683588,35.042272,127.683283,35.041897
3280194407_0001,3280194407,127.683283,35.041897,127.683165,35.041467
3280194407_0002,3280194407,127.683165,35.041467,127.683213,35.041021
3280194407_0003,3280194407,127.683213,35.041021,127.683056,35.04059
3280194407_0004,3280194407,127.683056,35.04059,127.682992,35.040143
3280194407_0005,3280194407,127.682992,35.040143,127.683058,35.039697
3280194407_0006,3280194407,127.683058,35.039697,127.682912,35.039277
3280194407_0007,3280194407,127.682912,35.039277,127.682443,35.039148
3280194407_0008,3280194407,127.682443,35.039148,127.682384,35.039153
3250013536_0000,3250013536,127.572479,34.788517,127.572082,34.788827
3250013536_0001,3250013536,127.572082,34.788827,127.571714,34.789159
3250013536_0002,3250013536,127.571714,34.789159,127.571348,34.789494
3250013536_0003,3250013536,127.571348,34.789494,127.570982,34.789828
3250013536_0004,3250013536,127.570982,34.789828,127.570616,34.790163
3250013536_0005,3250013536,127.570616,34.790163,127.57025,34.790497
3250013536_0006,3250013536,127.57025,34.790497,127.569884,34.790832
3250013536_0007,3250013536,127.569884,34.790832,127.569871,34.790844
3280010124_0000,3280010124,127.585976,34.956177,127.586047,34.955995
3280010027_0000,3280010027,127.580326,34.942445,127.58083,34.94262
3280010027_0001,3280010027,127.58083,34.94262,127.581005,34.942675
3250185239_0000,3250185239,127.735806,34.550803,127.736327,34.550932
3250185239_0001,3250185239,127.736327,34.550932,127.736809,34.551136
3250185239_0002,3250185239,127.736809,34.551136,127.737157,34.551482
3250185239_0003,3250185239,127.737157,34.551482,127.737636,34.55164
3250185239_0004,3250185239,127.737636,34.55164,127.738168,34.551559
3250185239_0005,3250185239,127.738168,34.551559,127.738679,34.551706
3250185239_0006,3250185239,127.738679,34.551706,127.739162,34.551914
3250185239_0007,3250185239,127.739162,34.551914,127.739292,34.551971
3280519701_0000,3280519701,127.583642,34.962104,127.583767,34.962136
3250013606_0000,3250013606,127.560068,34.804682,127.560294,34.804474
3280010131_0000,3280010131,127.587205,34.953045,127.587376,34.952617
3280010131_0001,3280010131,127.587376,34.952617,127.587549,34.95219
3280010131_0002,3280010131,127.587549,34.95219,127.587722,34.951762
3280010131_0003,3280010131,127.587722,34.951762,127.587896,34.951335
3280010131_0004,3280010131,127.587896,34.951335,127.588068,34.950907
3280010131_0005,3280010131,127.588068,34.950907,127.588083,34.950869
3280202206_0000,3280202206,127.70586,35.052116,127.706391,35.052018
3280202206_0001,3280202206,127.706391,35.052018,127.706875,35.05221
3280202206_0002,3280202206,127.706875,35.05221,127.707299,35.052492
3280202206_0003,3280202206,127.707299,35.052492,127.707735,35.052763
3280202206_0004,3280202206,127.707735,35.052763,127.708191,35.053013
3280202206_0005,3280202206,127.708191,35.053013,127.708673,35.052931
3280202206_0006,3280202206,127.708673,35.052931,127.708679,35.052926
3260003005_0000,3260003005,127.52859,34.910543,127.528277,34.910229
3260003005_0001,3260003005,127.528277,34.910229,127.528575,34.909852
3260003005_0002,3260003005,127.528575,34.909852,127.528767,34.909433
3260003005_0003,3260003005,127.528767,34.909433,127.528713,34.909076
3250005764_0000,3250005764,127.569121,34.650996,127.569266,34.65057
3250005764_0001,3250005764,127.569266,34.65057,127.569311,34.650121
3250005764_0002,3250005764,127.569311,34.650121,127.56932,34.649671
3250005764_0003,3250005764,127.56932,34.649671,127.569319,34.64922
3250005764_0004,3250005764,127.569319,34.64922,127.569226,34.648779
3250005764_0005,3250005764,127.569226,34.648779,127.569231,34.648698
3280202210_0000,3280202210,127.724061,35.066567,127.724497,35.066837
3280202210_0001,3280202210,127.724497,35.066837,127.72491,35.067125
3280202210_0002,3280202210,127.72491,35.067125,127.72511,35.067532
3280202210_0003,3280202210,127.72511,35.067532,127.725462,35.067875
3280202210_0004,3280202210,127.725462,35.067875,127.725789,35.068227
3280202210_0005,3280202210,127.725789,35.068227,127.726186,35.068524
3280202210_0006,3280202210,127.726186,35.068524,127.726348,35.068643
3250005872_0000,3250005872,127.560888,34.659032,127.560832,34.659476
3250005872_0001,3250005872,127.560832,34.659476,127.56046,34.659778
3250005872_0002,3250005872,127.56046,34.659778,127.560207,34.660167
3250005872_0003,3250005872,127.560207,34.660167,127.559908,34.660505
3250005872_0004,3250005872,127.559908,34.660505,127.55987,34.660937
3250005872_0005,3250005872,127.55987,34.660937,127.559822,34.661317
3250005872_0006,3250005872,127.559822,34.661317,127.560001,34.661726
3250005872_0007,3250005872,127.560001,34.661726,127.559901,34.662167
3250005872_0008,3250005872,127.559901,34.662167,127.559831,34.662458
3260016904_0000,3260016904,127.573707,34.93087,127.57336,34.930526
3260016904_0001,3260016904,127.57336,34.930526,127.573335,34.930508
3280520001_0000,3280520001,127.584919,34.958747,127.584965,34.958632
3260011106_0000,3260011106,127.537547,34.915497,127.537338,34.915349
3280202203_0000,3280202203,127.703426,35.051865,127.703457,35.05197
3260002933_0000,3260002933,127.533409,34.897823,127.533516,34.89802
3250005765_0000,3250005765,127.605554,34.741737,127.605895,34.741388
3250005765_0001,3250005765,127.605895,34.741388,127.606358,34.741291
3260001103_0000,3260001103,127.540616,34.849297,127.540386,34.849706
3260001103_0001,3260001103,127.540386,34.849706,127.54018,34.850123
3260001103_0002,3260001103,127.54018,34.850123,127.539985,34.850544
3260001103_0003,3260001103,127.539985,34.850544,127.539923,34.850727
3250002704_0000,3250002704,127.580145,34.68824,127.580433,34.688619
3250002704_0001,3250002704,127.580433,34.688619,127.580601,34.689035
3250002704_0002,3250002704,127.580601,34.689035,127.58058,34.689384
3260003030_0000,3260003030,127.527954,34.874985,127.528056,34.874542
3260003030_0001,3260003030,127.528056,34.874542,127.528123,34.874095
3260003030_0002,3260003030,127.528123,34.874095,127.528186,34.873648
3260003030_0003,3260003030,127.528186,34.873648,127.528192,34.873605
